Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Marital_Status,Num_of_Children,Employment_Status,Credit_Score,Online_Shopping_Frequency,Target
CUST_14736,54.00,Female,"£128,982.00",58.00,North,Single,1.00,Retired,815.00,14.00,0
CUST_14737,23.00,Male,"£109,993.00",58.00,South,Divorced,1.00,Unemployed,609.00,10.00,0
CUST_14738,36.00,Female,"£60,197.00",95.00,South,Single,1.00,Retired,815.00,5.00,0
CUST_14739,45.00,Female,"£125,038.00",83.00,East,Widowed,1.00,Unemployed,728.00,4.00,0
CUST_14740,53.00,Male,"£72,632.00",28.00,East,Divorced,1.00,Unemployed,338.00,18.00,0
CUST_14741,35.00,Female,"£112,552.00",44.00,West,Widowed,2.00,Employed,406.00,5.00,0
CUST_14742,48.00,Male,"£21,955.00",99.00,West,Married,2.00,Student,552.00,9.00,0
CUST_14743,23.00,Male,"£89,837.00",70.00,East,Divorced,0.00,Unemployed,633.00,1.00,0
CUST_14744,60.00,Female,"£39,121.00",1.00,North,Married,1.00,Employed,731.00,8.00,1
CUST_14745,53.00,Male,"£79,461.00",20.00,East,Married,3.00,Unemployed,642.00,12.00,0
CUST_14746,41.00,Female,"£52,810.00",23.00,South,Married,3.00,Unemployed,616.00,11.00,0
CUST_14747,48.00,Female,"£133,328.00",97.00,East,Married,0.00,Unemployed,846.00,2.00,0
CUST_14748,36.00,Male,"£91,334.00",82.00,South,Single,3.00,Student,543.00,14.00,1
CUST_14749,37.00,Male,"£34,944.00",23.00,South,Single,3.00,Unemployed,444.00,0.00,0
CUST_14750,36.00,Male,"£129,500.00",38.00,South,Divorced,4.00,Unemployed,694.00,13.00,0
CUST_14751,69.00,Male,"£84,981.00",90.00,West,Widowed,0.00,Unemployed,836.00,14.00,0
CUST_14752,22.00,Female,"£56,083.00",54.00,East,Divorced,3.00,Employed,377.00,2.00,0
CUST_14753,41.00,Male,"£122,944.00",24.00,East,Single,4.00,Unemployed,505.00,7.00,0
CUST_14754,26.00,Female,"£90,327.00",18.00,North,Widowed,0.00,Student,500.00,15.00,0
CUST_14755,38.00,Male,"£140,872.00",38.00,West,Divorced,3.00,Retired,462.00,6.00,0
CUST_14756,36.00,Male,"£128,549.00",33.00,East,Married,4.00,Employed,815.00,8.00,1
CUST_14757,59.00,Male,"£21,417.00",99.00,East,Widowed,1.00,Unemployed,567.00,5.00,0
CUST_14758,51.00,Male,"£77,607.00",52.00,South,Married,4.00,Student,581.00,18.00,0
CUST_14759,65.00,Female,"£110,480.00",8.00,South,Married,2.00,Student,720.00,4.00,0
CUST_14760,68.00,Female,"£92,752.00",53.00,South,Divorced,2.00,Unemployed,547.00,1.00,0
CUST_14761,27.00,Male,"£38,257.00",23.00,East,Single,1.00,Employed,355.00,0.00,0
CUST_14762,68.00,Male,"£144,673.00",70.00,West,Divorced,0.00,Retired,578.00,11.00,0
CUST_14763,34.00,Male,"£40,186.00",46.00,North,Divorced,2.00,Student,377.00,16.00,0
CUST_14764,33.00,Female,"£119,890.00",67.00,West,Divorced,2.00,Student,619.00,16.00,1
CUST_14765,40.00,Female,"£110,667.00",90.00,West,Married,2.00,Retired,624.00,18.00,0
CUST_14766,43.00,Male,"£33,774.00",63.00,East,Widowed,3.00,Retired,645.00,7.00,1
CUST_14767,59.00,Male,"£111,898.00",38.00,South,Widowed,0.00,Employed,727.00,15.00,0
CUST_14768,63.00,Male,"£100,650.00",71.00,North,Married,4.00,Employed,447.00,11.00,0
CUST_14769,27.00,Female,"£137,302.00",83.00,West,Divorced,0.00,Unemployed,460.00,14.00,0
CUST_14770,44.00,Female,"£76,859.00",14.00,South,Married,4.00,Student,673.00,11.00,1
CUST_14771,56.00,Male,"£37,872.00",82.00,North,Single,3.00,Retired,392.00,14.00,0
CUST_14772,21.00,Female,"£123,720.00",42.00,South,Divorced,4.00,Employed,683.00,4.00,0
CUST_14773,42.00,Male,"£124,002.00",39.00,West,Divorced,2.00,Unemployed,438.00,11.00,1
CUST_14774,39.00,Male,"£92,494.00",85.00,South,Divorced,1.00,Student,618.00,19.00,1
CUST_14775,22.00,Female,"£77,221.00",4.00,East,Divorced,1.00,Student,746.00,17.00,0
CUST_14776,57.00,Male,"£51,917.00",16.00,West,Married,4.00,Student,451.00,18.00,1
CUST_14777,34.00,Male,"£63,891.00",86.00,West,Widowed,0.00,Student,657.00,19.00,0
CUST_14778,43.00,Male,"£40,152.00",6.00,West,Divorced,2.00,Student,546.00,7.00,0
CUST_14779,50.00,Female,"£99,262.00",19.00,North,Single,4.00,Employed,410.00,10.00,0
CUST_14780,51.00,Female,"£147,043.00",71.00,West,Divorced,3.00,Employed,750.00,7.00,0
CUST_14781,50.00,Male,"£21,177.00",67.00,East,Single,3.00,Employed,842.00,1.00,1
CUST_14782,38.00,Female,"£50,523.00",40.00,West,Divorced,2.00,Employed,707.00,3.00,0
CUST_14783,25.00,Male,"£83,449.00",79.00,North,Married,2.00,Student,358.00,1.00,0
CUST_14784,34.00,Female,"£71,645.00",11.00,South,Single,4.00,Student,581.00,8.00,0
CUST_14785,19.00,Female,"£136,250.00",17.00,West,Divorced,0.00,Unemployed,766.00,17.00,0
CUST_14786,37.00,Male,"£78,084.00",28.00,East,Married,4.00,Employed,762.00,10.00,0
CUST_14787,62.00,Male,"£132,104.00",34.00,East,Divorced,1.00,Retired,847.00,18.00,0
CUST_14788,59.00,Female,"£60,265.00",84.00,East,Widowed,0.00,Retired,721.00,10.00,0
CUST_14789,29.00,Male,"£43,970.00",24.00,West,Married,4.00,Student,667.00,1.00,0
CUST_14790,53.00,Female,"£129,621.00",18.00,South,Married,0.00,Employed,795.00,5.00,0
CUST_14791,34.00,Male,"£75,886.00",8.00,East,Widowed,1.00,Retired,585.00,2.00,0
CUST_14792,59.00,Female,"£73,013.00",6.00,West,Widowed,0.00,Retired,315.00,6.00,0
CUST_14793,33.00,Female,"£36,337.00",72.00,East,Divorced,0.00,Employed,358.00,10.00,1
CUST_14794,40.00,Female,"£105,298.00",68.00,East,Widowed,3.00,Employed,475.00,1.00,0
CUST_14795,59.00,Male,"£113,102.00",99.00,North,Married,3.00,Student,655.00,5.00,0
CUST_14796,43.00,Female,"£79,805.00",50.00,South,Single,0.00,Retired,414.00,10.00,1
CUST_14797,20.00,Female,"£106,484.00",34.00,North,Married,0.00,Retired,306.00,1.00,0
CUST_14798,55.00,Female,"£99,950.00",83.00,East,Divorced,4.00,Employed,547.00,11.00,0
CUST_14799,65.00,Male,"£68,375.00",53.00,East,Widowed,4.00,Student,673.00,19.00,0
CUST_14800,36.00,Male,"£105,839.00",91.00,West,Married,2.00,Employed,424.00,9.00,0
CUST_14801,25.00,Female,"£100,667.00",18.00,South,Divorced,3.00,Unemployed,392.00,18.00,0
CUST_14802,45.00,Female,"£82,284.00",92.00,East,Single,0.00,Unemployed,476.00,12.00,0
CUST_14803,35.00,Male,"£143,849.00",98.00,West,Married,3.00,Student,797.00,6.00,0
CUST_14804,25.00,Male,"£96,370.00",8.00,South,Divorced,1.00,Retired,712.00,16.00,0
CUST_14805,27.00,Male,"£27,122.00",82.00,South,Divorced,1.00,Employed,700.00,14.00,0
CUST_14806,20.00,Male,"£100,431.00",40.00,North,Divorced,4.00,Employed,806.00,0.00,0
CUST_14807,59.00,Male,"£104,171.00",18.00,South,Married,0.00,Employed,682.00,17.00,0
CUST_14808,36.00,Male,"£39,516.00",2.00,North,Widowed,4.00,Unemployed,418.00,9.00,1
CUST_14809,51.00,Male,"£46,255.00",89.00,North,Married,4.00,Retired,421.00,16.00,0
CUST_14810,19.00,Male,"£38,757.00",70.00,North,Married,2.00,Student,720.00,7.00,1
CUST_14811,54.00,Female,"£102,263.00",62.00,North,Married,2.00,Retired,393.00,16.00,0
CUST_14812,63.00,Female,"£106,178.00",37.00,West,Widowed,4.00,Unemployed,834.00,12.00,0
CUST_14813,40.00,Female,"£50,185.00",23.00,East,Single,4.00,Retired,840.00,1.00,0
CUST_14814,39.00,Female,"£136,382.00",76.00,South,Divorced,1.00,Retired,377.00,15.00,0
CUST_14815,42.00,Female,"£42,740.00",75.00,West,Widowed,4.00,Student,752.00,10.00,0
CUST_14816,40.00,Female,"£89,823.00",78.00,East,Married,2.00,Student,839.00,18.00,1
CUST_14817,40.00,Female,"£53,717.00",94.00,North,Widowed,4.00,Unemployed,359.00,1.00,1
CUST_14818,59.00,Male,"£143,559.00",30.00,North,Single,2.00,Employed,406.00,3.00,0
CUST_14819,25.00,Male,"£90,505.00",69.00,East,Widowed,4.00,Retired,416.00,16.00,0
CUST_14820,36.00,Female,"£63,879.00",78.00,West,Married,0.00,Student,498.00,12.00,0
CUST_14821,55.00,Female,"£99,759.00",59.00,East,Divorced,0.00,Retired,606.00,18.00,0
CUST_14822,55.00,Male,"£112,767.00",3.00,North,Married,1.00,Student,483.00,10.00,0
CUST_14823,68.00,Male,"£58,746.00",38.00,East,Widowed,3.00,Employed,534.00,17.00,0
CUST_14824,32.00,Male,"£46,119.00",75.00,South,Divorced,2.00,Unemployed,817.00,0.00,0
CUST_14825,29.00,Female,"£27,395.00",19.00,West,Single,1.00,Retired,466.00,7.00,0
CUST_14826,44.00,Female,"£79,297.00",84.00,East,Divorced,1.00,Employed,537.00,2.00,0
CUST_14827,66.00,Female,"£50,678.00",53.00,South,Single,4.00,Retired,309.00,13.00,0
CUST_14828,47.00,Female,"£106,879.00",58.00,South,Single,3.00,Unemployed,830.00,3.00,0
CUST_14829,60.00,Female,"£129,984.00",51.00,East,Single,3.00,Retired,479.00,19.00,0
CUST_14830,44.00,Male,"£23,940.00",67.00,South,Divorced,1.00,Unemployed,434.00,6.00,1
CUST_14831,30.00,Male,"£66,034.00",95.00,West,Married,2.00,Student,498.00,16.00,1
CUST_14832,50.00,Female,"£125,279.00",47.00,North,Widowed,4.00,Retired,337.00,10.00,0
CUST_14833,64.00,Male,"£39,367.00",54.00,East,Widowed,3.00,Employed,444.00,4.00,1
CUST_14834,49.00,Female,"£34,171.00",21.00,West,Widowed,2.00,Unemployed,677.00,0.00,0
CUST_14835,58.00,Female,"£54,564.00",23.00,West,Divorced,1.00,Unemployed,365.00,4.00,0
CUST_14836,58.00,Female,"£44,258.00",78.00,West,Divorced,3.00,Retired,637.00,7.00,0
CUST_14837,19.00,Male,"£90,434.00",17.00,West,Divorced,3.00,Employed,746.00,13.00,0
CUST_14838,53.00,Male,"£87,901.00",64.00,North,Widowed,1.00,Unemployed,440.00,19.00,0
CUST_14839,56.00,Female,"£129,484.00",21.00,West,Divorced,0.00,Retired,674.00,4.00,0
CUST_14840,44.00,Male,"£76,700.00",3.00,South,Married,1.00,Student,319.00,15.00,1
CUST_14841,32.00,Male,"£132,524.00",41.00,North,Single,3.00,Employed,552.00,18.00,0
CUST_14842,30.00,Male,"£142,841.00",12.00,North,Widowed,1.00,Unemployed,610.00,7.00,0
CUST_14843,63.00,Male,"£145,325.00",31.00,North,Widowed,3.00,Student,632.00,16.00,0
CUST_14844,64.00,Male,"£134,191.00",86.00,South,Widowed,0.00,Employed,802.00,13.00,1
CUST_14845,68.00,Female,"£133,864.00",90.00,West,Widowed,4.00,Student,478.00,5.00,0
CUST_14846,32.00,Male,"£63,133.00",27.00,East,Single,2.00,Retired,307.00,18.00,0
CUST_14847,62.00,Female,"£71,844.00",40.00,North,Single,4.00,Employed,801.00,4.00,0
CUST_14848,22.00,Female,"£117,138.00",31.00,North,Married,2.00,Employed,804.00,2.00,0
CUST_14849,29.00,Male,"£25,993.00",67.00,North,Married,4.00,Student,469.00,0.00,0
CUST_14850,41.00,Female,"£56,105.00",54.00,South,Widowed,3.00,Retired,688.00,16.00,0
CUST_14851,66.00,Female,"£28,823.00",97.00,North,Divorced,0.00,Retired,541.00,2.00,0
CUST_14852,39.00,Male,"£60,680.00",39.00,North,Widowed,2.00,Unemployed,749.00,19.00,1
CUST_14853,20.00,Female,"£94,406.00",35.00,North,Divorced,4.00,Unemployed,486.00,8.00,0
CUST_14854,38.00,Male,"£125,089.00",76.00,North,Widowed,3.00,Retired,601.00,17.00,0
CUST_14855,56.00,Female,"£143,895.00",51.00,South,Married,1.00,Student,416.00,16.00,0
CUST_14856,62.00,Female,"£37,530.00",25.00,South,Divorced,1.00,Employed,653.00,15.00,0
CUST_14857,19.00,Female,"£34,024.00",25.00,West,Divorced,0.00,Unemployed,538.00,9.00,0
CUST_14858,38.00,Female,"£52,383.00",15.00,West,Widowed,2.00,Unemployed,315.00,7.00,1
CUST_14859,21.00,Male,"£120,872.00",32.00,North,Widowed,0.00,Retired,788.00,19.00,0
CUST_14860,65.00,Male,"£146,233.00",90.00,North,Single,3.00,Retired,429.00,10.00,0
CUST_14861,26.00,Male,"£61,278.00",3.00,South,Single,3.00,Retired,502.00,18.00,0
CUST_14862,61.00,Female,"£121,534.00",61.00,South,Widowed,0.00,Retired,517.00,16.00,0
CUST_14863,61.00,Male,"£46,348.00",35.00,East,Married,1.00,Unemployed,820.00,12.00,1
CUST_14864,45.00,Male,"£130,777.00",42.00,West,Married,1.00,Employed,327.00,18.00,0
CUST_14865,40.00,Male,"£105,407.00",81.00,North,Married,1.00,Unemployed,460.00,18.00,0
CUST_14866,31.00,Female,"£129,501.00",61.00,West,Widowed,2.00,Unemployed,713.00,6.00,0
CUST_14867,39.00,Male,"£95,963.00",16.00,East,Married,3.00,Retired,353.00,12.00,0
CUST_14868,64.00,Male,"£130,839.00",61.00,East,Single,0.00,Employed,681.00,3.00,0
CUST_14869,69.00,Male,"£112,395.00",36.00,East,Widowed,4.00,Student,400.00,8.00,0
CUST_14870,60.00,Female,"£60,661.00",5.00,East,Divorced,0.00,Student,609.00,19.00,1
CUST_14871,63.00,Female,"£28,543.00",48.00,North,Single,1.00,Employed,738.00,12.00,0
CUST_14872,29.00,Male,"£77,633.00",43.00,West,Divorced,0.00,Retired,330.00,17.00,0
CUST_14873,52.00,Male,"£65,170.00",10.00,East,Single,4.00,Student,758.00,9.00,0
CUST_14874,26.00,Female,"£140,636.00",81.00,West,Single,0.00,Retired,588.00,4.00,0
CUST_14875,49.00,Female,"£145,646.00",95.00,North,Single,4.00,Employed,466.00,8.00,0
CUST_14876,46.00,Female,"£138,243.00",79.00,North,Divorced,3.00,Student,581.00,3.00,1
CUST_14877,21.00,Female,"£126,891.00",9.00,South,Divorced,1.00,Retired,378.00,3.00,1
CUST_14878,40.00,Male,"£116,061.00",83.00,North,Divorced,0.00,Unemployed,831.00,8.00,1
CUST_14879,30.00,Male,"£140,664.00",97.00,East,Single,1.00,Unemployed,332.00,10.00,0
CUST_14880,53.00,Female,"£20,974.00",99.00,South,Divorced,1.00,Unemployed,813.00,13.00,0
CUST_14881,41.00,Female,"£83,882.00",14.00,South,Single,4.00,Employed,371.00,13.00,1
CUST_14882,19.00,Female,"£71,574.00",69.00,West,Widowed,4.00,Student,444.00,16.00,1
CUST_14883,49.00,Male,"£37,581.00",14.00,East,Widowed,0.00,Retired,675.00,2.00,0
CUST_14884,55.00,Female,"£68,248.00",22.00,North,Married,0.00,Employed,791.00,14.00,0
CUST_14885,34.00,Female,"£145,196.00",64.00,South,Married,4.00,Employed,805.00,1.00,0
CUST_14886,54.00,Female,"£148,617.00",1.00,South,Single,3.00,Unemployed,359.00,2.00,0
CUST_14887,55.00,Male,"£128,818.00",27.00,East,Single,0.00,Student,550.00,16.00,0
CUST_14888,47.00,Male,"£143,638.00",96.00,West,Widowed,1.00,Retired,468.00,8.00,0
CUST_14889,61.00,Male,"£87,587.00",97.00,West,Married,1.00,Retired,719.00,13.00,0
CUST_14890,34.00,Male,"£33,426.00",2.00,East,Single,2.00,Retired,441.00,0.00,0
CUST_14891,20.00,Male,"£130,964.00",78.00,East,Divorced,0.00,Unemployed,842.00,1.00,0
CUST_14892,42.00,Male,"£126,721.00",7.00,West,Single,3.00,Student,510.00,17.00,0
CUST_14893,28.00,Male,"£70,974.00",26.00,South,Divorced,4.00,Student,488.00,17.00,0
CUST_14894,61.00,Male,"£132,892.00",22.00,East,Married,3.00,Student,737.00,19.00,0
CUST_14895,59.00,Female,"£114,142.00",13.00,North,Married,4.00,Employed,640.00,7.00,0
CUST_14896,63.00,Female,"£57,914.00",86.00,West,Widowed,2.00,Retired,348.00,12.00,0
CUST_14897,59.00,Female,"£98,444.00",22.00,West,Single,2.00,Unemployed,564.00,2.00,0
CUST_14898,40.00,Female,"£37,820.00",1.00,South,Single,2.00,Retired,433.00,5.00,0
CUST_14899,32.00,Female,"£122,803.00",52.00,North,Divorced,3.00,Retired,675.00,6.00,0
CUST_14900,25.00,Male,"£134,370.00",22.00,West,Married,0.00,Retired,458.00,6.00,1
CUST_14901,59.00,Male,"£124,774.00",92.00,West,Divorced,0.00,Student,387.00,9.00,0
CUST_14902,41.00,Female,"£24,632.00",88.00,South,Divorced,3.00,Retired,742.00,15.00,1
CUST_14903,31.00,Male,"£74,192.00",45.00,East,Divorced,2.00,Unemployed,440.00,15.00,1
CUST_14904,51.00,Male,"£62,790.00",48.00,West,Single,4.00,Retired,703.00,7.00,0
CUST_14905,24.00,Male,"£135,975.00",52.00,North,Divorced,4.00,Student,560.00,9.00,0
CUST_14906,47.00,Male,"£27,759.00",43.00,East,Married,0.00,Unemployed,335.00,18.00,0
CUST_14907,22.00,Male,"£28,406.00",70.00,West,Single,2.00,Retired,436.00,16.00,1
CUST_14908,30.00,Female,"£91,392.00",23.00,East,Married,1.00,Unemployed,534.00,1.00,0
CUST_14909,62.00,Female,"£109,631.00",45.00,South,Married,0.00,Employed,445.00,7.00,0
CUST_14910,52.00,Female,"£49,762.00",38.00,North,Married,4.00,Student,461.00,11.00,1
CUST_14911,43.00,Male,"£61,018.00",6.00,North,Married,0.00,Retired,702.00,4.00,0
CUST_14912,31.00,Female,"£103,814.00",91.00,North,Single,0.00,Employed,835.00,14.00,1
CUST_14913,23.00,Male,"£137,222.00",20.00,North,Widowed,2.00,Retired,466.00,17.00,0
CUST_14914,24.00,Female,"£119,494.00",97.00,West,Widowed,4.00,Unemployed,765.00,7.00,1
CUST_14915,22.00,Female,"£35,044.00",50.00,South,Married,1.00,Employed,389.00,2.00,0
CUST_14916,19.00,Male,"£120,943.00",66.00,East,Married,0.00,Retired,358.00,3.00,0
CUST_14917,33.00,Male,"£111,005.00",70.00,North,Widowed,0.00,Unemployed,663.00,19.00,0
CUST_14918,35.00,Female,"£82,264.00",98.00,South,Married,2.00,Student,730.00,12.00,1
CUST_14919,24.00,Female,"£120,124.00",91.00,North,Divorced,4.00,Retired,677.00,17.00,0
CUST_14920,50.00,Male,"£35,400.00",70.00,South,Divorced,1.00,Student,816.00,5.00,0
CUST_14921,21.00,Female,"£146,446.00",62.00,East,Divorced,1.00,Student,311.00,6.00,0
CUST_14922,29.00,Female,"£78,977.00",73.00,South,Married,1.00,Student,458.00,2.00,0
CUST_14923,54.00,Female,"£33,107.00",41.00,North,Widowed,1.00,Employed,368.00,19.00,0
CUST_14924,38.00,Female,"£135,497.00",7.00,West,Divorced,4.00,Student,639.00,11.00,0
CUST_14925,23.00,Male,"£77,529.00",21.00,West,Single,4.00,Student,782.00,5.00,0
CUST_14926,44.00,Male,"£42,227.00",75.00,South,Single,2.00,Employed,688.00,15.00,1
CUST_14927,66.00,Male,"£87,677.00",2.00,West,Widowed,2.00,Employed,675.00,19.00,0
CUST_14928,37.00,Male,"£37,855.00",45.00,North,Divorced,1.00,Unemployed,322.00,2.00,0
CUST_14929,36.00,Male,"£73,834.00",23.00,North,Widowed,4.00,Employed,712.00,7.00,0
CUST_14930,48.00,Female,"£149,528.00",76.00,South,Single,4.00,Employed,451.00,6.00,0
CUST_14931,20.00,Male,"£44,285.00",18.00,North,Widowed,3.00,Unemployed,409.00,4.00,1
CUST_14932,19.00,Female,"£87,673.00",7.00,West,Widowed,1.00,Student,624.00,1.00,0
CUST_14933,29.00,Male,"£29,265.00",33.00,South,Single,2.00,Retired,546.00,13.00,0
CUST_14934,39.00,Female,"£23,886.00",65.00,West,Single,3.00,Student,555.00,7.00,0
CUST_14935,49.00,Male,"£139,967.00",60.00,North,Single,4.00,Employed,458.00,2.00,0
CUST_14936,60.00,Female,"£76,982.00",85.00,South,Widowed,3.00,Unemployed,404.00,12.00,0
CUST_14937,65.00,Male,"£123,857.00",6.00,North,Married,0.00,Student,838.00,4.00,0
CUST_14938,20.00,Male,"£127,094.00",96.00,South,Widowed,4.00,Employed,360.00,7.00,0
CUST_14939,62.00,Male,"£80,785.00",88.00,West,Divorced,0.00,Employed,613.00,12.00,0
CUST_14940,29.00,Female,"£51,441.00",19.00,West,Married,0.00,Retired,315.00,2.00,0
CUST_14941,66.00,Male,"£23,612.00",76.00,East,Married,0.00,Employed,835.00,8.00,0
CUST_14942,52.00,Female,"£22,094.00",51.00,North,Married,1.00,Student,711.00,15.00,1
CUST_14943,43.00,Male,"£35,698.00",89.00,South,Widowed,0.00,Employed,687.00,11.00,0
CUST_14944,54.00,Female,"£107,133.00",54.00,East,Married,2.00,Employed,419.00,0.00,0
CUST_14945,34.00,Female,"£47,939.00",30.00,East,Widowed,2.00,Unemployed,645.00,1.00,0
CUST_14946,50.00,Male,"£102,426.00",2.00,East,Divorced,0.00,Employed,493.00,6.00,0
CUST_14947,45.00,Male,"£145,302.00",35.00,East,Divorced,4.00,Retired,604.00,4.00,0
CUST_14948,56.00,Female,"£117,060.00",68.00,South,Married,2.00,Unemployed,372.00,0.00,0
CUST_14949,49.00,Female,"£40,004.00",24.00,West,Divorced,3.00,Student,355.00,5.00,0
CUST_14950,51.00,Female,"£106,984.00",86.00,North,Single,1.00,Student,772.00,0.00,0
CUST_14951,38.00,Male,"£45,639.00",48.00,West,Single,2.00,Retired,402.00,19.00,0
CUST_14952,41.00,Male,"£137,964.00",49.00,East,Widowed,3.00,Employed,493.00,8.00,1
CUST_14953,52.00,Female,"£20,441.00",64.00,South,Widowed,2.00,Retired,387.00,2.00,0
CUST_14954,60.00,Male,"£27,260.00",12.00,South,Single,3.00,Unemployed,729.00,8.00,0
CUST_14955,51.00,Male,"£22,829.00",10.00,West,Married,3.00,Student,614.00,8.00,1
CUST_14956,30.00,Female,"£23,913.00",39.00,North,Single,2.00,Unemployed,518.00,1.00,0
CUST_14957,53.00,Male,"£65,615.00",60.00,North,Widowed,3.00,Unemployed,371.00,2.00,0
CUST_14958,50.00,Male,"£61,691.00",23.00,East,Married,3.00,Unemployed,688.00,10.00,0
CUST_14959,55.00,Male,"£26,199.00",21.00,East,Divorced,1.00,Retired,394.00,16.00,1
CUST_14960,33.00,Female,"£48,400.00",45.00,South,Single,1.00,Student,563.00,10.00,0
CUST_14961,59.00,Male,"£42,114.00",33.00,East,Widowed,0.00,Student,454.00,9.00,1
CUST_14962,49.00,Female,"£47,026.00",85.00,East,Single,2.00,Employed,794.00,15.00,0
CUST_14963,22.00,Female,"£54,267.00",35.00,South,Single,2.00,Retired,648.00,7.00,0
CUST_14964,46.00,Male,"£97,627.00",98.00,South,Married,3.00,Retired,308.00,10.00,1
CUST_14965,39.00,Female,"£148,463.00",31.00,North,Divorced,4.00,Unemployed,617.00,14.00,0
CUST_14966,37.00,Male,"£98,940.00",78.00,West,Divorced,4.00,Unemployed,309.00,11.00,0
CUST_14967,54.00,Male,"£47,511.00",59.00,South,Married,1.00,Employed,657.00,1.00,1
CUST_14968,20.00,Male,"£78,934.00",37.00,North,Widowed,2.00,Employed,611.00,6.00,1
CUST_14969,22.00,Male,"£84,582.00",9.00,North,Married,0.00,Unemployed,571.00,0.00,0
CUST_14970,65.00,Female,"£111,365.00",2.00,South,Single,4.00,Retired,466.00,0.00,1
CUST_14971,26.00,Female,"£54,749.00",51.00,South,Divorced,1.00,Retired,754.00,15.00,0
CUST_14972,23.00,Male,"£20,764.00",61.00,North,Divorced,4.00,Student,400.00,3.00,0
CUST_14973,20.00,Male,"£38,793.00",95.00,North,Married,1.00,Unemployed,365.00,10.00,0
CUST_14974,32.00,Female,"£112,940.00",12.00,East,Single,4.00,Retired,503.00,15.00,1
CUST_14975,36.00,Male,"£98,865.00",2.00,North,Widowed,3.00,Student,575.00,16.00,1
CUST_14976,32.00,Male,"£80,979.00",26.00,South,Married,2.00,Employed,544.00,6.00,0
CUST_14977,40.00,Male,"£30,987.00",18.00,East,Divorced,2.00,Student,326.00,11.00,1
CUST_14978,22.00,Male,"£59,615.00",3.00,West,Single,0.00,Retired,570.00,1.00,0
CUST_14979,34.00,Male,"£80,661.00",49.00,South,Single,2.00,Student,812.00,16.00,0
CUST_14980,18.00,Male,"£91,167.00",54.00,East,Divorced,3.00,Unemployed,451.00,10.00,0
CUST_14981,68.00,Male,"£78,298.00",48.00,West,Married,3.00,Retired,381.00,17.00,1
CUST_14982,59.00,Female,"£29,975.00",72.00,South,Single,1.00,Unemployed,586.00,5.00,0
CUST_14983,52.00,Female,"£36,589.00",33.00,East,Single,3.00,Unemployed,369.00,18.00,0
CUST_14984,63.00,Female,"£113,762.00",57.00,South,Married,0.00,Retired,835.00,12.00,0
CUST_14985,30.00,Male,"£42,224.00",54.00,West,Divorced,3.00,Student,378.00,14.00,0
CUST_14986,36.00,Female,"£45,758.00",50.00,East,Single,3.00,Student,574.00,14.00,0
CUST_14987,25.00,Male,"£120,506.00",36.00,East,Married,2.00,Retired,494.00,2.00,0
CUST_14988,68.00,Female,"£98,061.00",27.00,West,Widowed,4.00,Unemployed,494.00,6.00,0
CUST_14989,18.00,Female,"£28,673.00",24.00,North,Widowed,1.00,Unemployed,405.00,10.00,0
CUST_14990,60.00,Female,"£122,112.00",68.00,East,Widowed,1.00,Employed,834.00,3.00,1
CUST_14991,35.00,Female,"£85,734.00",1.00,South,Single,4.00,Unemployed,811.00,15.00,1
CUST_14992,52.00,Male,"£96,990.00",1.00,East,Divorced,3.00,Unemployed,670.00,5.00,0
CUST_14993,49.00,Female,"£141,181.00",52.00,North,Divorced,3.00,Retired,300.00,3.00,0
CUST_14994,25.00,Female,"£103,540.00",60.00,North,Widowed,4.00,Employed,689.00,3.00,1
CUST_14995,56.00,Male,"£140,484.00",69.00,West,Divorced,2.00,Retired,800.00,13.00,0
CUST_14996,54.00,Male,"£125,969.00",50.00,East,Divorced,1.00,Student,665.00,14.00,0
CUST_14997,55.00,Male,"£115,642.00",19.00,East,Divorced,3.00,Student,474.00,18.00,0
CUST_14998,46.00,Female,"£86,286.00",68.00,North,Divorced,4.00,Student,636.00,19.00,0
CUST_14999,59.00,Female,"£129,081.00",42.00,West,Married,4.00,Employed,439.00,16.00,0
CUST_15000,18.00,Female,"£30,575.00",50.00,East,Divorced,3.00,Student,534.00,1.00,1
CUST_15001,23.00,Female,"£139,480.00",27.00,West,Widowed,1.00,Unemployed,349.00,11.00,1
CUST_15002,38.00,Female,"£131,308.00",19.00,West,Widowed,4.00,Student,609.00,3.00,0
CUST_15003,53.00,Male,"£103,011.00",94.00,South,Divorced,0.00,Retired,301.00,5.00,0
CUST_15004,51.00,Female,"£105,209.00",19.00,East,Divorced,0.00,Student,705.00,10.00,1
CUST_15005,46.00,Male,"£91,626.00",79.00,South,Single,1.00,Employed,548.00,19.00,0
CUST_15006,50.00,Male,"£77,527.00",19.00,North,Married,4.00,Employed,782.00,10.00,1
CUST_15007,60.00,Male,"£58,369.00",27.00,South,Divorced,0.00,Unemployed,652.00,6.00,1
CUST_15008,42.00,Female,"£124,847.00",97.00,North,Married,1.00,Student,397.00,0.00,0
CUST_15009,59.00,Female,"£54,482.00",38.00,West,Single,3.00,Student,693.00,17.00,0
CUST_15010,43.00,Female,"£21,496.00",5.00,South,Widowed,3.00,Student,600.00,1.00,0
CUST_15011,32.00,Male,"£78,152.00",43.00,North,Divorced,1.00,Retired,498.00,19.00,1
CUST_15012,60.00,Male,"£113,255.00",4.00,West,Single,0.00,Student,525.00,13.00,0
